address,suburb,price,weekly_rent,vacancy_rate,orientation,days_on_market
"10/24B FORSYTH ST, WILLOUGHBY, NSW",WILLOUGHBY,405000.0,350.4807692307692,0.03,,1
"10/27-33 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,715000.0,618.75,0.03,,1
"10/290-296 PENSHURST ST, WILLOUGHBY, NSW",WILLOUGHBY,440000.0,380.7692307692308,0.03,,1
"10/3 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,420000.0,363.46153846153845,0.03,,1
"10/30-32 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,355000.0,307.21153846153845,0.03,,1
"10/32-40 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,366250.0,316.94711538461536,0.03,,1
"10/4 FINDLAY AVE, ROSEVILLE, NSW",ROSEVILLE,544000.0,470.7692307692308,0.03,,1
"10/465 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,750000.0,649.0384615384615,0.03,,1
"10/5 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,710000.0,614.4230769230769,0.03,,1
"10/5-17 PACIFIC HWY, ROSEVILLE, NSW",ROSEVILLE,430000.0,372.11538461538464,0.03,,1
"10/520 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,388500.0,336.2019230769231,0.03,,1
"10/55 PACIFIC HWY, ROSEVILLE, NSW",ROSEVILLE,415000.0,359.13461538461536,0.03,,1
"10/560 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,780000.0,675.0,0.03,,1
"10/587-589 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,436000.0,377.3076923076923,0.03,,1
"10/595 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,146000.0,126.34615384615384,0.03,,1
"10/6 LARKIN ST, ROSEVILLE, NSW",ROSEVILLE,1120000.0,969.2307692307692,0.03,,1
"10/9 KINGS AVE, ROSEVILLE, NSW",ROSEVILLE,1600000.0,1384.6153846153843,0.03,,1
"100 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,645000.0,558.1730769230769,0.03,,1
"100 DEEPWATER RD, CASTLE COVE, NSW",CASTLE COVE,2065000.0,1787.0192307692307,0.03,,1
"100 EASTERN VALLEY WAY, WILLOUGHBY, NSW",WILLOUGHBY,3050000.0,2639.423076923077,0.03,,1
"100 PENSHURST ST, WILLOUGHBY, NSW",WILLOUGHBY,4500000.0,3894.230769230769,0.03,,1
"100 THE BULWARK, CASTLECRAG, NSW",CASTLECRAG,1550000.0,1341.3461538461538,0.03,,1
"100/2 ARTARMON RD, WILLOUGHBY, NSW",WILLOUGHBY,934000.0,808.2692307692307,0.03,,1
"100/28 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,40000.0,34.61538461538461,0.03,,1
"101 HIGH ST, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,3050000.0,2639.423076923077,0.03,,1
"101 LAUREL ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,10650000.0,9216.346153846154,0.03,,1
"101/11 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,865000.0,748.5576923076923,0.03,,1
"101/128 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,499000.0,431.8269230769231,0.03,,1
"101/150 MOWBRAY RD, WILLOUGHBY, NSW",WILLOUGHBY,1040000.0,900.0,0.03,,1
"101/3 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1270000.0,1099.0384615384614,0.03,,1
"101/5 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,885000.0,765.8653846153846,0.03,,1
"101/9 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1065000.0,921.6346153846154,0.03,,1
"1011 PACIFIC HWY, ROSEVILLE, NSW",ROSEVILLE,357500.0,309.375,0.03,,1
"101A MACQUARIE ST, ROSEVILLE, NSW",ROSEVILLE,1540000.0,1332.6923076923076,0.03,,1
"102 EASTERN VALLEY WAY, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,820000.0,709.6153846153846,0.03,,1
"102 EASTERN VALLEY WAY, WILLOUGHBY, NSW",WILLOUGHBY,642000.0,555.5769230769231,0.03,,1
"102 KAMERUKA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1505000.0,1302.4038461538462,0.03,,1
"102 PACIFIC HWY, ROSEVILLE, NSW",ROSEVILLE,1080000.0,934.6153846153846,0.03,,1
"102 ROSEVILLE AVE, ROSEVILLE, NSW",ROSEVILLE,2975000.0,2574.519230769231,0.03,,1
"102/1 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1125000.0,973.5576923076924,0.03,,1
"102/160 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,860000.0,744.2307692307693,0.03,,1
"102/2 ARTARMON RD, WILLOUGHBY, NSW",WILLOUGHBY,580000.0,501.9230769230769,0.03,,1
"102/29 BARINGA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1550000.0,1341.3461538461538,0.03,,1
"102/54-56 STRATHALLEN AVE, NORTHBRIDGE, NSW",NORTHBRIDGE,810000.0,700.9615384615385,0.03,,1
"102/72 LAUREL ST, WILLOUGHBY, NSW",WILLOUGHBY,1050000.0,908.6538461538462,0.03,,1
"103 ASHLEY ST, ROSEVILLE, NSW",ROSEVILLE,1680000.0,1453.8461538461538,0.03,,1
"103 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,618500.0,535.2403846153846,0.03,,1
"103 FOURTH AVE, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,3815000.0,3301.442307692308,0.03,,1
"103/11 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,710000.0,614.4230769230769,0.03,,1
"103/150 MOWBRAY RD, WILLOUGHBY, NSW",WILLOUGHBY,995000.0,861.0576923076923,0.03,,1
"103/160 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1740000.0,1505.7692307692307,0.03,,1
"103/2 ARTARMON RD, WILLOUGHBY, NSW",WILLOUGHBY,1200000.0,1038.4615384615386,0.03,,1
"103/28-32 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,40000.0,34.61538461538461,0.03,,1
"103/9 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,710000.0,614.4230769230769,0.03,,1
"104 DUNTROON AVE, ROSEVILLE CHASE, NSW",ROSEVILLE CHASE,1025000.0,887.0192307692307,0.03,,1
"104 PENSHURST ST, WILLOUGHBY, NSW",WILLOUGHBY,4500000.0,3894.230769230769,0.03,,1
"104 ROSEVILLE AVE, ROSEVILLE, NSW",ROSEVILLE,2100000.0,1817.3076923076924,0.03,,1
"104 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1680000.0,1453.8461538461538,0.03,,1
"104 THE BULWARK, CASTLECRAG, NSW",CASTLECRAG,2200000.0,1903.8461538461536,0.03,,1
"104/11 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1040000.0,900.0,0.03,,1
"104/128 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,531500.0,459.9519230769231,0.03,,1
"104/150 MOWBRAY RD, WILLOUGHBY, NSW",WILLOUGHBY,998000.0,863.6538461538462,0.03,,1
"104/2 ARTARMON RD, WILLOUGHBY, NSW",WILLOUGHBY,810000.0,700.9615384615385,0.03,,1
"104/28 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,780000.0,675.0,0.03,,1
"104/29 BARINGA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,2450000.0,2120.192307692308,0.03,,1
"104/5 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1050000.0,908.6538461538462,0.03,,1
"104/54-56 STRATHALLEN AVE, NORTHBRIDGE, NSW",NORTHBRIDGE,1145000.0,990.8653846153846,0.03,,1
"104/7 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1040000.0,900.0,0.03,,1
"104/9 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1040000.0,900.0,0.03,,1
"105 ASHLEY ST, ROSEVILLE, NSW",ROSEVILLE,1473000.0,1274.7115384615386,0.03,,1
"105 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,1690000.0,1462.5,0.03,,1
"105 EDINBURGH RD, CASTLECRAG, NSW",CASTLECRAG,1577000.0,1364.7115384615386,0.03,,1
"105 HIGH ST, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,1125000.0,973.5576923076924,0.03,,1
"105 ROSEVILLE AVE, ROSEVILLE, NSW",ROSEVILLE,3000000.0,2596.153846153846,0.03,,1
"105 SHIRLEY RD, ROSEVILLE, NSW",ROSEVILLE,868000.0,751.1538461538462,0.03,,1
"105 THE BULWARK, CASTLECRAG, NSW",CASTLECRAG,2040000.0,1765.3846153846157,0.03,,1
"105/1 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,850000.0,735.5769230769231,0.03,,1
"105/3 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,750000.0,649.0384615384615,0.03,,1
"105/384 EASTERN VALLEY WAY, ROSEVILLE, NSW",ROSEVILLE,335000.0,289.90384615384613,0.03,,1
"105/72 LAUREL ST, WILLOUGHBY, NSW",WILLOUGHBY,950000.0,822.1153846153846,0.03,,1
"105/9 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,755000.0,653.3653846153846,0.03,,1
"105A BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,1200000.0,1038.4615384615386,0.03,,1
"105A MACQUARIE ST, ROSEVILLE, NSW",ROSEVILLE,1800000.0,1557.6923076923076,0.03,,1
"106 KAMERUKA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,2315000.0,2003.3653846153843,0.03,,1
"106 SUGARLOAF CR, CASTLECRAG, NSW",CASTLECRAG,2800000.0,2423.076923076923,0.03,,1
"106/11 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1330000.0,1150.9615384615386,0.03,,1
"106/128 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,415000.0,359.13461538461536,0.03,,1
"106/28 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,540000.0,467.3076923076923,0.03,,1
"106/3 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1010000.0,874.0384615384615,0.03,,1
"106/9 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1290000.0,1116.3461538461538,0.03,,1
"107 EDINBURGH RD, CASTLECRAG, NSW",CASTLECRAG,3650000.0,3158.653846153846,0.03,,1
"107 FOURTH AVE, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,3310000.0,2864.423076923077,0.03,,1
"107 KAMERUKA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,2200000.0,1903.8461538461536,0.03,,1
"107 SYDNEY ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1550000.0,1341.3461538461538,0.03,,1
"107/1 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1065000.0,921.6346153846154,0.03,,1
"107/128 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,575000.0,497.59615384615387,0.03,,1
"107/28 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,620000.0,536.5384615384615,0.03,,1
"107/5 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,904000.0,782.3076923076923,0.03,,1
"107/7 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,875000.0,757.2115384615385,0.03,,1
"107/72 LAUREL ST, WILLOUGHBY, NSW",WILLOUGHBY,810000.0,700.9615384615385,0.03,,1
"107/9 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,860000.0,744.2307692307693,0.03,,1
"108 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,545000.0,471.63461538461536,0.03,,1
"108 EASTERN VALLEY WAY, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,642000.0,555.5769230769231,0.03,,1
"108 PACIFIC HWY, ROSEVILLE, NSW",ROSEVILLE,2535000.0,2193.75,0.03,,1
"108 SHIRLEY RD, ROSEVILLE, NSW",ROSEVILLE,880000.0,761.5384615384615,0.03,,1
"108 SYDNEY ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,920000.0,796.1538461538462,0.03,,1
"108/128 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,384800.0,333.0,0.03,,1
"108/150 MOWBRAY RD, WILLOUGHBY, NSW",WILLOUGHBY,780000.0,675.0,0.03,,1
"108/28 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,10000.0,8.653846153846153,0.03,,1
"108/3 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,749000.0,648.1730769230769,0.03,,1
"108/7 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,900000.0,778.8461538461538,0.03,,1
"109 EDINBURGH RD, CASTLECRAG, NSW",CASTLECRAG,2350000.0,2033.6538461538464,0.03,,1
"109 KAMERUKA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,3200000.0,2769.230769230769,0.03,,1
"109/1 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1135000.0,982.2115384615385,0.03,,1
"109/128 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,360000.0,311.53846153846155,0.03,,1
"109/2 ARTARMON RD, WILLOUGHBY, NSW",WILLOUGHBY,390000.0,337.5,0.03,,1
"109/28 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,3200000.0,2769.230769230769,0.03,,1
"109/3 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1120000.0,969.2307692307692,0.03,,1
"109/384 EASTERN VALLEY WAY, ROSEVILLE, NSW",ROSEVILLE,365000.0,315.86538461538464,0.03,,1
"10A BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,4000000.0,3461.538461538461,0.03,,1
"10A HARDEN AVE, NORTHBRIDGE, NSW",NORTHBRIDGE,950000.0,822.1153846153846,0.03,,1
"10A MABEL ST, WILLOUGHBY, NSW",WILLOUGHBY,2150000.0,1860.576923076923,0.03,,1
"10A STAN ST, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,1175000.0,1016.8269230769232,0.03,,1
"11 ABINGDON RD, ROSEVILLE, NSW",ROSEVILLE,1410000.0,1220.1923076923076,0.03,,1
"11 ALEXANDER PDE, ROSEVILLE, NSW",ROSEVILLE,1275000.0,1103.3653846153843,0.03,,1
"11 ARCHBOLD RD, ROSEVILLE, NSW",ROSEVILLE,953000.0,824.7115384615385,0.03,,1
"11 AUBREY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1655000.0,1432.2115384615386,0.03,,1
"11 BEDFORD ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1222000.0,1057.5,0.03,,1
"11 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,595512.0,515.3469230769231,0.03,,1
"11 CAMBRIDGE ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1200000.0,1038.4615384615386,0.03,,1
"11 CHEYNE WALK, CASTLECRAG, NSW",CASTLECRAG,2790000.0,2414.423076923077,0.03,,1
"11 CHILTERN RD, WILLOUGHBY, NSW",WILLOUGHBY,960000.0,830.7692307692307,0.03,,1
"11 CHOWNE PL, MIDDLE COVE, NSW",MIDDLE COVE,1105000.0,956.25,0.03,,1
"11 CHOWNE PL, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,785000.0,679.3269230769231,0.03,,1
"11 COUNCIL ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1050000.0,908.6538461538462,0.03,,1
"11 COVELEE CCT, MIDDLE COVE, NSW",MIDDLE COVE,1285000.0,1112.0192307692307,0.03,,1
"11 CRANBROOK AVE, ROSEVILLE, NSW",ROSEVILLE,1900000.0,1644.2307692307693,0.03,,1
"11 DALMENY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,2550000.0,2206.730769230769,0.03,,1
"11 DEEPWATER RD, CASTLE COVE, NSW",CASTLE COVE,820000.0,709.6153846153846,0.03,,1
"11 DUNTROON AVE, ROSEVILLE, NSW",ROSEVILLE,2250000.0,1947.1153846153843,0.03,,1
"11 GLEN RD, ROSEVILLE, NSW",ROSEVILLE,2200000.0,1903.8461538461536,0.03,,1
"11 HIGH ST, WILLOUGHBY, NSW",WILLOUGHBY,1950000.0,1687.5,0.03,,1
"11 HOLLY ST, CASTLE COVE, NSW",CASTLE COVE,3250000.0,2812.5,0.03,,1
"11 HORSLEY AVE, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1200000.0,1038.4615384615386,0.03,,1
"11 HUDSON AVE, WILLOUGHBY, NSW",WILLOUGHBY,2840000.0,2457.692307692308,0.03,,1
"11 JULIAN ST, WILLOUGHBY, NSW",WILLOUGHBY,925000.0,800.4807692307693,0.03,,1
"11 KAMERUKA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1625000.0,1406.25,0.03,,1
"11 KIOLA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,2800000.0,2423.076923076923,0.03,,1
"11 LOORANA ST, ROSEVILLE CHASE, NSW",ROSEVILLE CHASE,2180000.0,1886.5384615384608,0.03,,1
"11 MABEL ST, WILLOUGHBY, NSW",WILLOUGHBY,790000.0,683.6538461538462,0.03,,1
"11 MALGA AVE, ROSEVILLE CHASE, NSW",ROSEVILLE CHASE,1145000.0,990.8653846153846,0.03,,1
"11 MARANA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1150000.0,995.1923076923076,0.03,,1
"11 MARJORIE ST, ROSEVILLE, NSW",ROSEVILLE,1150000.0,995.1923076923076,0.03,,1
"11 MINNAMURRA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,4835000.0,4184.134615384615,0.03,,1
"11 MOROTAI CR, CASTLECRAG, NSW",CASTLECRAG,2585000.0,2237.019230769231,0.03,,1
"11 NORTH ARM RD, MIDDLE COVE, NSW",MIDDLE COVE,1390000.0,1202.8846153846157,0.03,,1
"11 OAKVILLE RD, WILLOUGHBY, NSW",WILLOUGHBY,960000.0,830.7692307692307,0.03,,1
"11 ONTARIO AVE, ROSEVILLE, NSW",ROSEVILLE,1850000.0,1600.9615384615386,0.03,,1
"11 POCKLEY AVE, ROSEVILLE, NSW",ROSEVILLE,3000000.0,2596.153846153846,0.03,,1
"11 PYALLA ST, NORTHBRIDGE, NSW",NORTHBRIDGE,2057000.0,1780.0961538461538,0.03,,1
"11 RAEBURN AVE, CASTLECRAG, NSW",CASTLECRAG,2437000.0,2108.942307692308,0.03,,1
"11 ROSEBRIDGE AVE, CASTLE COVE, NSW",CASTLE COVE,1250000.0,1081.7307692307693,0.03,,1
"11 ROSEVILLE AVE, ROSEVILLE, NSW",ROSEVILLE,2100000.0,1817.3076923076924,0.03,,1
"11 ROWE ST, ROSEVILLE CHASE, NSW",ROSEVILLE CHASE,1180588.0,1021.6626923076924,0.03,,1
"11 RUTLAND AVE, CASTLECRAG, NSW",CASTLECRAG,1450000.0,1254.8076923076924,0.03,,1
"11 SAILORS BAY RD, WILLOUGHBY, NSW",WILLOUGHBY,718000.0,621.3461538461538,0.03,,1
"11 SCOTT CR, ROSEVILLE, NSW",ROSEVILLE,2200000.0,1903.8461538461536,0.03,,1
"11 STAN ST, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,1380000.0,1194.2307692307693,0.03,,1
"11 STEPHEN ST, WILLOUGHBY, NSW",WILLOUGHBY,1585000.0,1371.6346153846157,0.03,,1
"11 STRATHMORE PDE, ROSEVILLE, NSW",ROSEVILLE,1255000.0,1086.0576923076924,0.03,,1
"11 SUNNYSIDE CR, CASTLECRAG, NSW",CASTLECRAG,1650000.0,1427.8846153846157,0.03,,1
"11 SYDNEY ST, WILLOUGHBY, NSW",WILLOUGHBY,2750000.0,2379.8076923076924,0.03,,1
"11 TELAK CL, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1650000.0,1427.8846153846157,0.03,,1
"11 THE BASTION, CASTLECRAG, NSW",CASTLECRAG,2550000.0,2206.730769230769,0.03,,1
"11 THE BATTLEMENT, CASTLECRAG, NSW",CASTLECRAG,5650000.0,4889.423076923077,0.03,,1
"11 THE BULWARK, CASTLECRAG, NSW",CASTLECRAG,3215000.0,2782.2115384615386,0.03,,1
"11 THE CITADEL, CASTLECRAG, NSW",CASTLECRAG,1460000.0,1263.4615384615386,0.03,,1
"11 THE KINGSWAY, ROSEVILLE CHASE, NSW",ROSEVILLE CHASE,2200000.0,1903.8461538461536,0.03,,1
"11 THE QUARTERDECK, MIDDLE COVE, NSW",MIDDLE COVE,3575000.0,3093.75,0.03,,1
"11 THE RAMPART, CASTLECRAG, NSW",CASTLECRAG,1200000.0,1038.4615384615386,0.03,,1
"11 THE SCARP, CASTLECRAG, NSW",CASTLECRAG,1471000.0,1272.9807692307693,0.03,,1
"11 THIRD AVE, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,2200000.0,1903.8461538461536,0.03,,1
"11 WANDELLA AVE, ROSEVILLE, NSW",ROSEVILLE,2600000.0,2250.0,0.03,,1
"11 WEETALIBAH RD, NORTHBRIDGE, NSW",NORTHBRIDGE,4805000.0,4158.173076923077,0.03,,1
"11 WILLIS RD, CASTLE COVE, NSW",CASTLE COVE,5920000.0,5123.076923076923,0.03,,1
"11 WINDSOR RD, WILLOUGHBY, NSW",WILLOUGHBY,950000.0,822.1153846153846,0.03,,1
"11/1 PENKIVIL ST, WILLOUGHBY, NSW",WILLOUGHBY,1750000.0,1514.423076923077,0.03,,1
"11/10 NOLA RD, ROSEVILLE, NSW",ROSEVILLE,1150000.0,995.1923076923076,0.03,,1
"11/13 CLANWILLIAM ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,831500.0,719.5673076923077,0.03,,1
"11/133-137 SYDNEY ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,672500.0,581.9711538461538,0.03,,1
"11/143 SYDNEY ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,560000.0,484.61538461538464,0.03,,1
"11/154 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1650000.0,1427.8846153846157,0.03,,1
"11/17-25 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,650000.0,562.5,0.03,,1
"11/17-27 PENKIVIL ST, WILLOUGHBY, NSW",WILLOUGHBY,520000.0,450.0,0.03,,1
"11/175 LOWER GIBBES ST, ROSEVILLE, NSW",ROSEVILLE,1900000.0,1644.2307692307693,0.03,,1
"11/2 FINDLAY AVE, ROSEVILLE, NSW",ROSEVILLE,290000.0,250.96153846153845,0.03,,1
"11/2-4 PATRICK ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,825000.0,713.9423076923077,0.03,,1
"11/20 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,560000.0,484.61538461538464,0.03,,1
"11/214 SYDNEY ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1580088.0,1367.383846153846,0.03,,1
"11/27-33 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,1025000.0,887.0192307692307,0.03,,1
"11/28 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,610000.0,527.8846153846154,0.03,,1
"11/290-296 PENSHURST ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,440000.0,380.7692307692308,0.03,,1
"11/293-297 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,675000.0,584.1346153846154,0.03,,1
"11/2A SHIRLEY RD, ROSEVILLE, NSW",ROSEVILLE,448000.0,387.6923076923077,0.03,,1
"11/32-40 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,738000.0,638.6538461538462,0.03,,1
"11/380 EASTERN VALLEY WAY, ROSEVILLE, NSW",ROSEVILLE,1090000.0,943.2692307692308,0.03,,1
"11/4 FINDLAY AVE, ROSEVILLE, NSW",ROSEVILLE,810000.0,700.9615384615385,0.03,,1
"11/473-477 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,585000.0,506.25,0.03,,1
"11/5 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,735000.0,636.0576923076923,0.03,,1
"11/5-17 PACIFIC HWY, ROSEVILLE, NSW",ROSEVILLE,325000.0,281.25,0.03,,1
"11/560 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,361500.0,312.83653846153845,0.03,,1
"11/6 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,550000.0,475.96153846153845,0.03,,1
"11/77 WARRANE RD, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1925000.0,1665.8653846153843,0.03,,1
"11/77 WARRANE RD, WILLOUGHBY, NSW",WILLOUGHBY,1850000.0,1600.9615384615386,0.03,,1
"11/9 KINGS AVE, ROSEVILLE, NSW",ROSEVILLE,1020000.0,882.6923076923077,0.03,,1
"110 HIGH ST, WILLOUGHBY, NSW",WILLOUGHBY,870000.0,752.8846153846154,0.03,,1
"110/2 ARTARMON RD, WILLOUGHBY, NSW",WILLOUGHBY,520000.0,450.0,0.03,,1
"110/28 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,11000.0,9.51923076923077,0.03,,1
"110/3 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1115000.0,964.9038461538462,0.03,,1
"111 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,685000.0,592.7884615384615,0.03,,1
"111 EASTERN VALLEY WAY, CASTLECRAG, NSW",CASTLECRAG,635000.0,549.5192307692307,0.03,,1
"111 MACQUARIE ST, ROSEVILLE, NSW",ROSEVILLE,1880000.0,1626.923076923077,0.03,,1
"111/128 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,315000.0,272.59615384615387,0.03,,1
"111/28 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,11000.0,9.51923076923077,0.03,,1
"111/680 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,1188000.0,1028.076923076923,0.03,,1
"112 EASTERN VALLEY WAY, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,1000000.0,865.3846153846154,0.03,,1
"112 SUGARLOAF CR, CASTLECRAG, NSW",CASTLECRAG,2375000.0,2055.288461538461,0.03,,1
"112/150 MOWBRAY RD, WILLOUGHBY, NSW",WILLOUGHBY,758000.0,655.9615384615385,0.03,,1
"112/28 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,1250000.0,1081.7307692307693,0.03,,1
"113 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,565000.0,488.9423076923077,0.03,,1
"113 DEEPWATER RD, CASTLE COVE, NSW",CASTLE COVE,1130000.0,977.8846153846154,0.03,,1
"113 EDINBURGH RD, CASTLECRAG, NSW",CASTLECRAG,3281000.0,2839.326923076923,0.03,,1
"113 HIGH ST, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,1300000.0,1125.0,0.03,,1
"113/28 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,3200000.0,2769.230769230769,0.03,,1
"113/680 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,868000.0,751.1538461538462,0.03,,1
"114 DEEPWATER RD, CASTLE COVE, NSW",CASTLE COVE,2760000.0,2388.4615384615386,0.03,,1
"114/150 MOWBRAY RD, WILLOUGHBY, NSW",WILLOUGHBY,670000.0,579.8076923076923,0.03,,1
"114/2 ARTARMON RD, WILLOUGHBY, NSW",WILLOUGHBY,585000.0,506.25,0.03,,1
"114/28-32 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,40000.0,34.61538461538461,0.03,,1
